,Safety Index,Health Care Index,Cost of Living Index,Pollution Index,Year,City
55,27.379480840543877,60.21773347324239,65.81159056698444,65.8552488589437,2017,"Atlanta, GA, United States"
56,28.838071693448697,58.355194123819516,68.21374811841444,73.02760269506629,2019,"Atlanta, GA, United States"
57,51.100123609394316,65.58237145855195,60.91319618665328,84.71346808664784,2017,"Auckland, New Zealand"
58,50.185414091470946,68.94018887722982,53.173607626693425,86.96660146344998,2015,"Auckland, New Zealand"
59,50.63040791100123,72.38982161594964,65.25338685398896,84.67724407737448,2019,"Auckland, New Zealand"
60,54.2398022249691,72.25865687303254,63.120923231309575,83.25001811200464,2016,"Auckland, New Zealand"
61,50.346106304079115,69.56977964323191,59.01279478173606,84.97428095341593,2018,"Auckland, New Zealand"
62,46.464771322620514,68.74344176285415,46.08003010536878,84.38745200318772,2014,"Auckland, New Zealand"
63,45.21631644004943,68.37618048268625,41.65830406422478,80.21444613489821,2013,"Auckland, New Zealand"
64,64.5611866501854,67.99580272822666,67.07852483692925,79.0842570455698,2017,"Austin, TX, United States"
65,64.72187886279357,66.71038824763905,69.66884094330155,78.62783452872564,2019,"Austin, TX, United States"
66,54.956736711990104,70.68467995802729,60.71876567987958,79.9101644570021,2013,"Austin, TX, United States"
67,56.5389369592089,73.28174186778595,69.48695434019066,71.78874157791785,2016,"Austin, TX, United States"
68,56.36588380716934,76.2329485834208,64.45057701956848,73.67963486198653,2015,"Austin, TX, United States"
69,64.69715698393077,72.02256033578175,68.08830908178625,81.06208795189451,2018,"Austin, TX, United States"
70,74.42521631644004,22.23242392444911,93.89739086803813,45.66398608998043,2018,"Baku, Azerbaijan"
71,73.53522867737948,21.196222455403994,95.60336176618164,42.60667970731,2017,"Baku, Azerbaijan"
72,71.1001236093943,22.494753410283312,94.91344706472654,47.721509816706515,2019,"Baku, Azerbaijan"
73,20.667490729295423,82.06977964323193,65.51053687907677,71.39752227776569,2018,"Baltimore, MD, United States"
74,19.41903584672435,79.44648478488985,66.3447064726543,73.62167644714917,2019,"Baltimore, MD, United States"
75,45.68603213844251,50.7476390346275,97.29051680883092,44.91052669709483,2016,"Bangalore, India"
76,46.09394313967861,61.96222455403988,94.5057701956849,44.73665145258277,2018,"Bangalore, India"
77,44.41285537700865,65.1364113326338,93.80331159056698,56.161703977396215,2013,"Bangalore, India"
78,49.07292954264524,63.94281217208815,96.56297039638736,45.2945011953923,2017,"Bangalore, India"
79,45.17923362175525,65.1364113326338,95.78524836929252,49.945663986089976,2014,"Bangalore, India"
80,50.93943139678615,64.04774396642183,96.04867034621174,45.910309353039196,2019,"Bangalore, India"
81,31.817058096415323,68.28436516264429,91.28825890617159,52.64073027602694,2012,"Bangalore, India"
82,44.05438813349814,60.71615949632741,95.8981435022579,49.85148156197928,2015,"Bangalore, India"
83,51.532756489493195,82.01731374606507,83.00301053687907,52.314714192566825,2016,"Bangkok, Thailand"
84,50.93943139678615,77.12486883525709,78.88233818364274,51.90900528870535,2019,"Bangkok, Thailand"
