Placement;Dataset;Edition;GLOBAL ID;Series code;Series;Series unindented;Attribute;ALB;DZA;AGO;ARG;ARM;AUS;AUT;AZE;BHR;BGD;BRB;BEL;BLZ;BEN;BTN;BOL;BIH;BWA;BRA;BRN;BGR;BFA;BDI;KHM;CMR;CAN;CPV;TCD;CHL;CHN;COL;COD;CRI;CIV;HRV;CYP;CZE;DNK;DOM;ECU;EGY;SLV;EST;ETH;FIN;FRA;GAB;GMB;GEO;DEU;GHA;GRC;GTM;GIN;GUY;HTI;HND;HKG;HUN;ISL;IND;IDN;IRN;IRL;ISR;ITA;JAM;JPN;JOR;KAZ;KEN;KOR;KWT;KGZ;LAO;LVA;LBN;LSO;LBR;LBY;LTU;LUX;MKD;MDG;MWI;MYS;MLI;MLT;MRT;MUS;MEX;MDA;MNG;MNE;MAR;MOZ;MMR;NAM;NPL;NLD;NZL;NIC;NGA;NOR;OMN;PAK;PAN;PRY;PER;PHL;POL;PRT;PRI;QAT;ROU;RUS;RWA;SAU;SEN;SRB;SYC;SLE;SGP;SVK;SVN;ZAF;ESP;LKA;SUR;SWZ;SWE;CHE;SYR;TWN;TJK;TZA;THA;TLS;TTO;TUN;TUR;UGA;UKR;ARE;GBR;USA;URY;VEN;VNM;YEM;ZMB;ZWE;;GCREAP;GCRMENA;GCRLATAM;GCREUROPENA;GCREURASIA;GCRSSA;GCRSASIA;
Placement;Dataset;Edition;GLOBAL ID;Code GCR;Series;Series unindented;Attribute;Albania;Algeria;Angola;Argentina;Armenia;Australia;Austria;Azerbaijan;Bahrain;Bangladesh;Barbados;Belgium;Belize;Benin;Bhutan;Bolivia;Bosnia and Herzegovina;Botswana;Brazil;Brunei Darussalam;Bulgaria;Burkina Faso;Burundi;Cambodia;Cameroon;Canada;Cape Verde;Chad;Chile;China;Colombia;Congo, Democratic Rep.;Costa Rica;Côte d'Ivoire;Croatia;Cyprus;Czech Republic;Denmark;Dominican Republic;Ecuador;Egypt;El Salvador;Estonia;Ethiopia;Finland;France;Gabon;Gambia, The;Georgia;Germany;Ghana;Greece;Guatemala;Guinea;Guyana;Haiti;Honduras;Hong Kong SAR;Hungary;Iceland;India;Indonesia;Iran, Islamic Rep.;Ireland;Israel;Italy;Jamaica;Japan;Jordan;Kazakhstan;Kenya;Korea, Rep.;Kuwait;Kyrgyz Republic;Lao PDR;Latvia;Lebanon;Lesotho;Liberia;Libya;Lithuania;Luxembourg;Macedonia, FYR;Madagascar;Malawi;Malaysia;Mali;Malta;Mauritania;Mauritius;Mexico;Moldova;Mongolia;Montenegro;Morocco;Mozambique;Myanmar;Namibia;Nepal;Netherlands;New Zealand;Nicaragua;Nigeria;Norway;Oman;Pakistan;Panama;Paraguay;Peru;Philippines;Poland;Portugal;Puerto Rico;Qatar;Romania;Russian Federation;Rwanda;Saudi Arabia;Senegal;Serbia;Seychelles;Sierra Leone;Singapore;Slovak Republic;Slovenia;South Africa;Spain;Sri Lanka;Suriname;Swaziland;Sweden;Switzerland;Syria;Taiwan, China;Tajikistan;Tanzania;Thailand;Timor-Leste;Trinidad and Tobago;Tunisia;Turkey;Uganda;Ukraine;United Arab Emirates;United Kingdom;United States;Uruguay;Venezuela;Viet Nam;Yemen;Zambia;Zimbabwe;;East Asia and Pacific;Middle East and North Africa;Latin America and the Caribbean;Europe and North America;Eurasia;Sub-Saharan Africa;South Asia;
113;Global Competitiveness Index;2017-2018;EOSQ088;8,04;           8.04 Ease of access to loans, 1-7 (best);Ease of access to loans, 1-7 (best);Value;3,483911037;3,151944637;;3,059183598;3,925821781;5,009389877;4,662967205;4,009536743;4,696629047;3,596157312;;4,666582108;;2,321115494;3,968879938;;3,62988925;3,834517002;3,591715813;3,544296503;3,941319466;;2,834963322;3,838919163;3,20600152;4,923079014;3,03971982;2,460991621;5,002410412;4,466797829;3,961104393;2,822883606;3,498872042;;3,445193529;2,875291824;4,507722855;4,294559956;3,985144377;3,427459478;3,898989916;3,658571482;4,656772614;3,469473124;5,44489193;4,079888821;;3,382355452;4,181656837;5,153810024;3,126139641;1,842392206;4,617407799;5,428571224;;1,714285731;4,17357254;5,077777863;4,284766674;4,555301189;4,454211712;4,491299152;2,831018925;3,437249899;4,77401638;3,004333496;3,450180054;5,215509892;4,653846741;3,439301014;4,005339146;3,51850009;4,375803947;3,663165808;3,827009678;3,493833303;4,433405399;1,507479668;3,11757946;;4,087507248;4,977613926;;3,033835649;2,600282431;4,710587978;3,429668903;4,354804993;2,057854414;4,20579958;3,763519526;3,230142593;2,946615934;3,60176897;3,792401075;2,917807341;;3,895961046;3,857721329;4,274242401;5,674933434;3,851063728;2,584174871;5,141877651;4,666666508;3,568701267;5,05726099;4,192575932;4,173550129;4,073784351;4,269861698;3,652564049;;5,292507648;3,014748812;3,172773123;4,055167675;3,928394318;3,268526077;3,595668077;3,127659559;2,710901976;5,453181267;4,689498425;3,286802769;3,94650054;3,69339323;4,011399269;;3,5;5,082705975;4,940247536;;5,40219593;4,112359524;3,293832779;4,536136627;;3,898785591;3,364189148;4,099999905;3,863254547;3,381396055;5,16513586;4,429107189;5,538066864;4,116986275;3,86421752;3,885453463;2,381090164;3,09747529;2,822644949;;4,451317002;4,093735981;3,852893371;4,134585161;3,679572609;3,217764929;3,909511805;
113;Global Competitiveness Index;2016-2017;EOSQ088;8,04;           8.04 Ease of access to loans, 1-7 (best);Ease of access to loans, 1-7 (best);Value;3,191489458;2,879310369;;2,96938777;3,918918848;5,079545498;4,838095188;3,295564079;4,696629047;3,397727251;3,017628872;4,959183693;;2,575757504;3,991228104;4,474999905;3,973214388;3,938144445;3,599999905;3,597402573;4,077586174;;2,413612513;3,783333302;3,35483861;4,681481361;3,181818247;2,564356327;4,826732635;4,473087788;4,069620132;2,958333254;3,307692289;2,6875;3,409638643;2,553846121;4,40196085;4,13207531;4,116883278;3,141304255;1,856661771;4;4,569767475;3,670454502;5,19148922;4,25555563;2,965517282;2,945652246;4,23255825;5,048543453;3,25;1,74683547;4,707316875;;;;4,274725437;4,492965768;4,607842922;4,506023884;4,424242496;4,670588017;2,804597616;3,5;4,666666508;2,975206614;3,632352829;5,336134434;4,871287346;3,555555582;4,270270348;3,480000019;4,379310131;3,630000114;3,92452836;3,50574708;4,430379868;1,731707335;3,602941275;;4,203389645;5,203389645;4,329268456;2,939759016;2,654545546;4,679999828;3,428571463;4,506849289;2,05376339;4,339622498;3,785953283;3,072580576;2,987499952;3,391304255;3,584158421;3,211009264;;3,805194855;4;4,189188957;5,743589878;2,849084443;2,603773594;5,1875;4,666666508;3,281385183;5,215517044;4,379746914;4,430232525;4,291139126;4,336585522;3,657534361;;5,603174686;3,131313086;2,983853823;4,042372704;4,054347992;3,295918465;3,848484755;;2,604166746;5,47014904;4,747572899;3,176470518;5,166666508;3,571428537;4,125;;;5,384615421;5,150000095;;5,383999825;4,112359524;3,70103097;4,478873253;;3,74774766;3,293478251;4,099999905;4,136842251;3,028301954;5,042796793;4,271428585;5,306867123;4,275862217;3,884057999;3,622448921;2,003384655;3,421052694;2,784313679;;4,440899152;3,922189997;3,938421251;4,149199333;3,536632528;3,235467985;3,869930506;
113;Global Competitiveness Index;2015-2016;EOSQ088;8,04;           8.04 Ease of access to loans, 1-7 (best);Ease of access to loans, 1-7 (best);Value;1,877603383;2,818122046;;1,728854905;2,487622987;3,319545254;2,858141175;2,712823929;4,221564857;2,44484878;;3,328354323;;2,225737948;2,4843029;3,601798996;1,990958;2,993084401;2,668874993;;2,993536041;;1,760818845;2,703751308;2,532226086;3,771799566;2,470172068;2,096560649;3,666035656;3,660318303;2,766149865;;2,214275357;3,131979595;2,423207079;2,382865661;3,327315919;2,913618394;2,7882664;3,406203534;1,856661771;2,994493048;3,268341893;2,137809986;3,980131178;3,779414627;2,677560925;2,512678277;2,355937106;3,348679265;2,939040593;1,675265791;3,06046699;2,423656294;3,32506602;2,333131676;2,908337653;4,492965768;2,002693658;2,796013279;3,578725083;3,92397815;1,581658117;2,220913571;2,995024818;1,61082173;2,185229538;3,737385202;3,599645214;3,1944598;3,391369971;2,177127062;3,123370077;2,288849579;2,819597212;2,492426086;2,779496892;2,90616446;2,542514119;;2,551563994;4,364358645;2,977585855;2,722344826;2,293497726;4,776849355;2,66969004;3,813544821;2,016804605;3,506845426;2,417474335;2,441928843;1,49633889;3,040777299;3,099399508;1,886774323;1,366893433;2,839484567;2,263614205;3,056269441;4,04405283;2,849084443;1,64168453;4,31276256;4,105090005;2,580590958;3,958770703;2,952642326;3,218750102;3,525395635;2,592433989;2,400399148;;5,076217395;2,931958726;2,969916201;3,245463;3,583154162;2,913439383;2,166034937;3,001918685;1,813278462;4,519261497;3,293005831;1,593058732;3,484413462;1,741450705;2,865063683;;2,69711135;4,088071453;3,582797158;;3,595241781;3,628865957;2,660162037;3,607187792;;2,451403723;2,827773551;2,870295411;2,531393544;2,617612532;4,743232917;2,690229466;3,929245729;2,833768164;2,306251022;2,605163604;;2,477255618;1,725118228;;;;;;;;;
113;Global Competitiveness Index;2014-2015;EOSQ088;8,04;           8.04 Ease of access to loans, 1-7 (best);Ease of access to loans, 1-7 (best);Value;1,877603383;2,818122046;2,155039645;1,728854905;2,487622987;3,319545254;2,858141175;2,712823929;4,221564857;2,44484878;2,451421327;3,328354323;;;2,4843029;3,601798996;;2,993084401;2,668874993;;2,993536041;1,641654849;1,760818845;2,703751308;2,532226086;3,771799566;2,470172068;2,096560649;3,666035656;3,660318303;2,766149865;;2,214275357;3,131979595;2,423207079;2,382865661;3,327315919;2,913618394;2,7882664;;1,856661771;2,994493048;3,268341893;2,137809986;3,980131178;3,779414627;2,677560925;2,512678277;2,355937106;3,348679265;2,939040593;1,675265791;3,06046699;2,423656294;3,32506602;2,333131676;2,908337653;4,492965768;2,002693658;2,796013279;3,578725083;3,92397815;1,581658117;2,220913571;2,995024818;1,61082173;2,185229538;3,737385202;3,599645214;3,1944598;3,391369971;2,177127062;3,123370077;2,288849579;2,819597212;2,492426086;2,779496892;2,90616446;;1,519688082;2,551563994;4,364358645;2,977585855;2,722344826;2,293497726;4,776849355;2,66969004;3,813544821;2,016804605;3,506845426;2,417474335;2,441928843;1,49633889;3,040777299;3,099399508;1,886774323;1,366893433;2,839484567;2,263614205;3,056269441;4,04405283;2,849084443;1,64168453;4,31276256;4,105090005;2,580590958;3,958770703;2,952642326;3,218750102;3,525395635;2,592433989;2,400399148;2,799364819;5,076217395;2,931958726;2,969916201;3,245463;3,583154162;2,913439383;2,166034937;3,001918685;1,813278462;4,519261497;3,293005831;1,593058732;3,484413462;1,741450705;2,865063683;2,354835078;2,69711135;4,088071453;3,582797158;;3,595241781;3,628865957;2,660162037;3,607187792;2,521236914;2,451403723;2,827773551;2,870295411;2,531393544;2,617612532;4,743232917;2,690229466;3,929245729;2,833768164;2,306251022;2,605163604;1,728971266;2,477255618;1,725118228;;;;;;;;;
113;Global Competitiveness Index;2013-2014;EOSQ088;8,04;           8.04 Ease of access to loans, 1-7 (best);Ease of access to loans, 1-7 (best);Value;1,8698031;2,650913039;1,727273;1,672877443;2,632562621;3,509841104;3,030550143;3,024006833;4,391420978;2,320350503;2,603166473;3,484609775;;2,225737948;2,520816;3,757203852;1,990958;3,214360419;2,881247836;3,809411579;3,274894887;1,637948928;1,703067689;3,004323838;2,447622678;3,602299675;2,275537785;1,901591916;3,644180575;3,398158214;2,788922043;;2,37777904;2,420397779;2,385537772;2,702519161;2,969552611;2,878840115;2,9960519;3,406203534;2,449599762;2,760878238;3,112822005;1,992162116;4,180585832;3,248505789;2,708811179;2,461629996;2,49532885;3,20562081;2,400636089;1,569910164;3,067050333;2,186490986;3,205817989;1,989072539;2,672640919;4,687512991;2,057441463;2,77218038;3,303194739;3,879565257;1,502739115;1,933926675;2,875819957;1,580102011;1,927008038;3,361736491;3,332262;2,93714045;3,213293577;2,213871084;2,764366192;1,922745505;3,273457;2,512982041;2,918912057;3,088644672;2,542514119;1,918463933;2,362399068;4,1725527;2,915509546;2,698262554;2,598028528;4,421464132;2,765046355;3,8907224;1,893117941;3,511033479;2,522597213;2,386173323;1,68854316;3,317488836;2,827397495;1,774913855;1,542934;2,939898734;2,36791865;3,153763051;4,246671292;3,247341766;1,871313765;4,216545774;4,412085;2,773193163;4,369428908;2,946806383;3,483604041;3,307206308;2,4987331;2,107557281;3,019417811;4,875045531;2,741278281;2,852261258;3,316811663;3,612452887;2,357099339;2,160264446;3,60315866;1,82261175;4,529444099;3,10958336;1,808857226;3,634441275;1,79488126;2,599386693;2,35449924;2,789101212;4,228075008;3,65373567;;3,968255811;;2,690256969;3,618348807;2,367633723;2,529727692;2,86586605;3,062666576;2,635519292;2,250318772;4,619044;2,69675825;3,858780372;2,673185333;2,337424781;2,329962576;1,881131836;2,748360861;2,058689734;;;;;;;;;
113;Global Competitiveness Index;2012-2013;EOSQ088;8,04;           8.04 Ease of access to loans, 1-7 (best);Ease of access to loans, 1-7 (best);Value;1,787764722;1,977153008;;1,686165162;2,777418549;3,681901029;3,20992298;2,994437743;4,799677352;2,399901448;2,664230331;3,781291947;;2,262244192;;3,571787789;2,0431004;3,405001827;3,114132729;3,514645278;3,305048015;1,680747267;1,479071434;3,144297989;2,407419779;3,78457453;2,208201566;2,154310484;3,74445588;3,133910024;3,088770797;;2,277772585;1,925588409;2,491412981;3,416791147;2,880922834;3,086964163;2,541962145;2,803195;2,625380044;2,717601519;2,836013197;1,883108913;4,408316304;2,967845926;2,560947;2,717611034;2,491962;3,165904814;2,025523166;1,713346592;3,093119006;2,025697;2,691276906;1,606461388;2,767817481;4,43692225;2,254161788;2,687263714;3,327650254;3,914840508;1,67362113;1,834855595;3,414183621;1,981867528;1,977234752;3,054942192;3,157622695;2,281878911;3,646780548;2,2319444;3,0976629;1,7456745;;2,767264866;3,235836544;2,303538765;3,48518;2,395169;2,333023931;4,106858019;2,77476091;2,631150517;2,27647384;4,414474386;2,399466609;3,883424545;1,947655521;3,355624096;2,632654879;2,409891027;1,831552496;3,305285671;2,983317124;1,945957903;;2,915728203;2,511838615;3,740958134;4,205585281;2,633048109;2,14089013;4,448503347;4,193274324;2,884316204;4,137268788;3,242393716;3,63621596;3,148134253;2,54520212;2,303207812;2,943990269;4,909736623;2,696636836;2,605069893;3,440784;4,065752508;2,180231037;2,35464475;3,358638;1,958866;4,677639036;2,983576485;2,171622086;3,501806474;2,051103886;2,550219;2,363728994;2,365116565;4,555168409;3,672357154;;3,922920472;3,13509305;2,396801333;3,550713181;2,411369076;2,689568631;;2,966575615;2,979405796;2,311704463;4,488107208;3,1391721;3,755148083;2,616744818;2,510111646;2,36133395;1,510584067;2,643461215;2,159099633;;;;;;;;;
113;Global Competitiveness Index;2011-2012;EOSQ088;8,04;           8.04 Ease of access to loans, 1-7 (best);Ease of access to loans, 1-7 (best);Value;2,110846296;2,427084052;1,944852534;1,806078316;2,531935441;3,676416862;3,186612051;2,739397848;4,986160511;2,610102482;2,663309882;3,950755978;2,31487;2,673748121;;2,85656436;2,10683;3,433821549;3,092769584;3,394145337;3,059175542;1,569828749;1,347226191;2,752844771;2,074073075;3,688245085;2,198064581;2,335565165;3,591282283;3,135109305;3,209014837;;2,116454115;1,628696243;2,55788315;3,874463648;2,882532652;3,553684475;2,395973878;2,451118361;2,693142015;2,7592906;2,899788108;1,888019738;4,504610391;3,15865883;;2,864942622;2,65875243;2,974814168;2,037692897;2,235103584;3,051282025;;2,330228259;1,520304;2,708075543;4,22647031;2,443373724;2,565528499;3,357752938;3,90634425;1,660946377;1,893231592;3,499413461;2,225507467;2,068948524;3,108262818;2,890545348;2,110905;3,948624076;2,031101189;3,518065279;1,893857712;;2,605165057;3,411481183;2,122893899;;;2,209149251;4,42457628;2,423551825;2,790138517;2,151912153;4,466878045;2,178166927;4,065198056;1,740446983;3,22101959;2,443549054;2,258332796;1,681622245;3,252383206;3,234817;2,005469681;;2,993670815;2,497661715;3,85620626;3,78900995;2,222869208;2,054911158;4,61164501;3,965763658;3,206565117;3,796665177;3,163953084;3,649906259;3,03189336;2,721973576;2,729202177;2,798142766;5,270973;2,603499794;2,444866685;2,925874081;4,567033;2,352602554;2,402895522;;;4,619171645;2,96083765;2,309487;3,26388535;2,39227228;2,902968462;2,324253;2,482717016;4,544226159;3,696086324;2,348393145;3,648398865;2,822591881;2,447036013;3,482765962;2,442922416;2,852504967;3,039113178;2,700824424;2,676777409;2,02386315;4,273277299;3,048006385;3,651613028;2,684930168;2,27712399;2,45006616;1,245381;2,333927031;2,245458033;;;;;;;;;
113;Global Competitiveness Index;2010-2011;EOSQ088;8,04;           8.04 Ease of access to loans, 1-7 (best);Ease of access to loans, 1-7 (best);Value;2,431932114;2,794382537;2,223371;1,719086048;2,0179248;3,915685504;3,199310425;2,816588683;4,863213839;2,5529593;2,650464078;3,898486981;;2,88470975;;2,260938433;2,30982326;3,516624408;2,82474866;3,4249398;2,84374905;1,6112817;1,632193605;2,409475217;1,892982911;3,639718379;2,29958;2,148417659;3,654160096;2,977148097;2,859060147;;2,36180975;1,544823205;2,530943566;3,844106916;3,075891956;3,546639417;2,538268761;2,276484311;3,03367755;2,386791511;2,979504957;2,094363021;4,453921803;3,3528984;;2,864960834;2,526562693;2,783974595;2,29503765;2,6272858;2,843727576;;2,365037304;;2,349326733;4,24912793;2,503223122;2,297357068;3,291432389;3,984952939;1,618855;2,114115871;2,92556807;2,188423302;1,977599108;3,092982535;2,967358505;2,094011641;3,664311323;2,109788673;3,616005176;1,95849475;;2,006749907;3,332031;2,330366123;;2,497502954;2,214916007;4,736736944;2,061844994;2,874574395;2,175482012;4,210870557;1,895422391;4,1609327;1,828011254;3,439007994;2,355445702;2,099082;1,521708414;3,625007544;3,129244725;2,018326764;;3,070619516;2,476625083;3,694220897;3,5845676;2,46290185;2,001113718;4,389161175;4,065077887;3,258882866;3,97149;2,694951345;3,3289835;2,915132979;2,869938646;2,96312407;3,121025917;4,975545206;2,563060321;2,278876144;2,232153;4,390366291;2,344630391;2,415769057;;;4,499439967;3,189971746;2,90423307;3,228481584;2,504416866;3,29278799;;2,794062;4,197206013;3,661980964;2,339136689;3,702999019;2,509524169;2,841571187;3,444302297;2,695501792;2,529561031;3,474805644;2,567669492;2,343741744;1,939989653;4,276767435;2,68137315;3,393119164;2,708086637;2,127785973;2,703006858;;2,28727837;1,988389419;;;;;;;;;
113;Global Competitiveness Index;2009-2010;EOSQ088;8,04;           8.04 Ease of access to loans, 1-7 (best);Ease of access to loans, 1-7 (best);Value;2,847913553;2,306132821;;2,005931275;2,218378331;4,404852767;3,507409703;2,79613685;4,727403442;2,371026626;2,969745993;3,945738677;;2,284993405;;2,123445955;2,64915361;3,518666259;3,040690617;3,460889049;3,287200424;1,672003631;2,070383691;2,59097306;2,08600803;3,918316625;;2,053198308;3,872173634;2,672217585;3,082642885;;3,028468611;1,512257935;2,790824602;4,220556588;3,544929983;4,338460289;2,4332295;2,351211641;3,351469311;2,896444042;3,591523364;2,296976141;4,732609067;3,466524916;;2,9523093;2,586876059;2,991027693;2,290434399;3,107439667;2,826705087;;2,44520108;;2,61697285;4,4467868;2,772702334;2,8202532;3,596957741;3,993766579;;2,994974846;3,13225627;2,247732951;2,180299168;3,177818537;3,350641765;2,682266247;3,859704788;2,771784823;3,782963267;2,270960827;;2,553454848;;2,640729314;;3,331815097;2,840558696;4,979251307;2,341812451;2,714703477;2,417290167;4,338010206;1,751828607;4,015019945;2,282415189;3,909148773;2,697158717;;1,764787403;4,421390948;3,094718701;2,115213646;;3,126743015;2,697604735;4,234399999;4,046774428;2,578742894;2,097747186;4,595690274;4,294685013;3,183551774;4,277807937;2,443308622;3,403081066;2,674079261;3,063751385;3,200653425;3,506315925;4,780904295;3,306045595;2,563995562;;4,18496784;1,856391962;2,645694979;;;4,623892586;3,969889547;3,81866767;3,7345511;2,894275216;3,231990783;;;4,368879166;3,684718213;2,526371612;3,966741118;2,64776725;2,94259415;3,591736469;2,580281855;3,318021552;3,129988062;2,822107906;2,704661027;2,680183606;4,491681949;3,247017816;3,659950465;2,549587482;2,36944105;2,92947546;;2,742500092;2,215663853;;;;;;;;;
